id,PaginaWeb,Ciudad,Fecha_Scrap,tipo_propiedad,area_m2,recamaras,estacionamientos,operacion,precio,mantenimiento,direccion,ubicacion_url,titulo,descripcion,anunciante,codigo_anunciante,codigo_inmuebles24,tiempo_publicacion,area_total,area_cubierta,banos_icon,estacionamientos_icon,recamaras_icon,medio_banos_icon,antiguedad_icon,Caracteristicas_generales,Servicios,Amenidades,Exteriores,__origen_archivo,__fuente_periodo,Tipo de Propiedad,Superficie,Recamaras,Estacionamiento,Operación,Precio,CaracterÃ­sticas generales,latitude,longitude,longitud,latitud,Banos_totales,missing_area_m2,zero_area_m2,missing_precio,zero_precio,missing_mantenimiento,zero_mantenimiento,missing_recamaras,missing_estacionamientos,missing_area_total,zero_area_total,missing_area_cubierta,zero_area_cubierta,missing_banos_icon,missing_medio_banos_icon,missing_estacionamientos_icon,missing_recamaras_icon,missing_Banos_totales,missing_tiempo_publicacion,Colonia
Sep25_a5bef9d4,Inm24,Desconocido,01/09/2025,Cas,225.0,3.0,2.0,Ven,3900000.0,,"Calle La Cantera 10,  Fraccionamiento Hacienda La Herradura, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.768331164825206,-103.611768996240220&zoom=16&markers=20.768331164825206,-103.611768996240220&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=XJUsBI5WI8JOx6NvbqCWZBUnAB4=&channel=rpfic-i24","Aprovecha Oportunidad, Casa Cerca de Hacienda La Herradura","Oportunidad!!!!! Casa en venta muy cerca de Hacienda La Herradura, camino al Club deportivo de la U de G. Disfruta de la naturaleza. Hermosa vista. Terreno de 992 m2, construcción 225 aproximadamente. Es una casa de dos pisos, le faltan detalles por terminar que puedes hacerlo a tu gusto, excelente oportunidad. PLANTA BAJA: Cocina, sala y comedor con ventanales de piso a techo y de pared a pared que se abren totalmente dando esa frescura y contacto con la naturaleza; medio baño de visitas, bodega, cuarto de lavado y servidumbre lateral que pudiera ser cochera para 3 autos; actualmente cuenta con estacionamiento para 2 autos, jardín y gran parte del terreno con agaves (400 m2 aproximadamente). PLANTA ALTA: Cuenta con 3 amplias recámaras en planta alta con baño completo cada una,; recámara principal y una de las recámaras secundarias con vestidor y la otra con clóset. La propiedad tiene calentador solar y vitropiso en toda la casa, servicio de internet. Excelente para casa de campo o para vivir con tranquilidad alejados del bullicio y contaminación de la ciudad, estando muy carca de ella. Tiene una parte del terreno con agave. Precio negociable. Se escuchan ofrecimientos. Informes al wathzapp Ver datos",MyL,5P5AN4,141894694.0,,992.0,225.0,3.0,2.0,3.0,1.0,en construcción,Mascotas; Niveles construidos : 2; Estado de conservación : Bueno; M&sup2; de frente : 13,Desconocido,Patio,Jardín Privado,Inm24_Gdl_Ven_Cas_Sep25_01.csv,Sep25,,,,,,,,,,-103.611769,20.768331,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
Sep25_ec61e7a0,Inm24,Desconocido,01/09/2025,Cas,365.0,5.0,2.0,Ven,8617500.0,,"Av. Paseo de la Estrella 3555,  Bosques Vallarta, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.723912226470524,-103.476629826181020&zoom=16&markers=20.723912226470524,-103.476629826181020&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=bOHGtkLppD4h9hDQrzXO8VKNbVA=&channel=rpfic-i24",Casa en Venta en Parques Vallarta: Coto Cedros #78 a 10 Min del Tec de Mty,"Dentro de Coto Cedros en Parques Vallarta se encuentra la casa número 78. La residencia se encuentra ubicada a tan solo 10 min del Tec de Monterrey y tiene fácil acceso a vías principales como Av. Vallarta y se está a tan solo 10 min del Anillo periférico norte. Es posible disfrutar de todo lo bueno que tiene para ofertar la ciudad gracias a su conectividad con la comodidad de estar lo suficientemente alejado del ruido y caos de la misma. Esta casa se encuentra distribuida en 3 plantas y acabados de primera calidad. Distribución en planta baja: - Cochera para 2 autos - Estudio/Recámara - Baño completo - Cocina Integral - Amplio espacio sala-comedor - Jardín con ingreso lateral Distribución en primer nivel: -Recamara principal con vestidor y baño completo -2 recámaras con vestidor y baño completo Distribución en segundo nivel: -Patio de servicio -Cuarto de juegos/recamara con baño completo -Amplia Terraza El coto cuenta con seguridad 24/7, circuito cerrado, casa club, alberca, área de juegos infantiles, salón de usos múltiples y terraza.",BINVEST,78,141688164.0,,,365.0,5.0,2.0,5.0,,0,Caseta de guardia; Alberca; Cuartos de servicio; Mascotas; Cocina integral,Seguridad privada; Área de Juegos Infantiles,Estudio; Cuarto de TV,Desconocido,Inm24_Gdl_Ven_Cas_Sep25_01.csv,Sep25,,,,,,,,,,-103.47663,20.723912,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,
Sep25_b69bcf86,Inm24,Desconocido,01/09/2025,Cas,245.0,4.0,2.0,Ven,9140000.0,,"Altanza,  Fraccionamiento Solares, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.729847031282564,-103.474260962426740&zoom=16&markers=20.729847031282564,-103.474260962426740&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=lgEu9RYlVcefZP3YS7nSJuQIY8o=&channel=rpfic-i24",Casa a Estrenar Coto Altanza 3 Rec + Estudio + Rood Garden,"Casa a estrenar en coto Altanza zona Solares. Precio $9,190,000 MN Terreno 144.3m2 Construcción 245m2 Planta baja: Sala Comedor Cocina integral con barra de cuarzo blanco Estudio o cuarta recamara 1 baño completo Cuarto de lavado Cochera para dos autos semitechada Area jardinada frontal Terraza trasera Planta alta: Distribuidor 2 recamaras con closet vestidor, balcon y baño completo Recamara principal con balcón, amplio closet vestidor, baño completo (area de regadera y w.c. independientes) doble ovalin con cubierta de mármol *Preparacion para minisplit en las 4 recamaras* Roof garden (3er nivel) Cuarto flexible (o quinta recámara) Baño completo Terraza cubierta Terraza abierta Area de servicios C340",Urbania Inmobiliaria,340,146528665.0,103.0,144.0,245.0,5.0,2.0,4.0,,0,Caseta de guardia; Cuartos de servicio; Cocina integral; Closet,Servicios básicos (agua/luz),Estudio,Desconocido,Inm24_Gdl_Ven_Cas_Sep25_01.csv,Sep25,,,,,,,,,,-103.474261,20.729847,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
Sep25_2540e93e,Inm24,Desconocido,01/09/2025,Cas,258.0,5.0,4.0,Ven,8600000.0,1500.0,"calle del bosques 1857 col parques vallarta,  Parques de Zapopan, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.723636000000000,-103.478773100000000&zoom=16&markers=20.723636000000000,-103.478773100000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=PhhqC4tY6d9lOwDTWYJ57VcoT5g=&channel=rpfic-i24",Hermosa Casa en Venta,"descubre esta casa moderna y amplia en parques vallarta uno de los fraccionamientos mas exclusivos de la ciudad, 5 recamaras 5 baños, cochera para 4 autos ,acabados de alta calidad. ideal para los que buscan lujo privacidad y un entorno familiar seguro",HIGHESTATE,1857,147247845.0,29.0,185.0,258.0,5.0,4.0,5.0,1.0,0,Caseta de guardia; Alberca; Terraza; Escuelas Cercanas; Mascotas; Cocina integral; Estado de conservación : Excelente; Fecha disponible : ENTREGA INMEDIATA; Closet,Gimnasio; Aire acondicionado; Seguridad privada; Área de Juegos Infantiles,Patio; Area de eventos; Cuarto de TV,Asador; Balcón(es) : 1; Jardín Privado,Inm24_Gdl_Ven_Cas_Sep25_01.csv,Sep25,,,,,,,,,,-103.478773,20.723636,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sep25_e5d764ac,Inm24,Desconocido,01/09/2025,Cas,227.0,3.0,2.0,Ven,8400000.0,,"Soare 3 - Coto Altanza,  Fraccionamiento Solares, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.730569800000000,-103.474273600000000&zoom=16&markers=20.730569800000000,-103.474273600000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=oVXlazljpYK8AChu16hLXOcKJXY=&channel=rpfic-i24",Casa en Venta en Solares Zapopan - Soare III,"Casa en Venta en Soare III ALTANZA – Solares, Zapopan Precio: 8,400,000 MXN 3 recámaras 4 baños completos 3 niveles 2 autos Moderna casa con acabados de lujo en uno de los cotos más nuevos de Solares, Zapopan. Excelente distribución y espacios funcionales para familias que buscan comodidad y plusvalía. Distribución: PB: Estudio o sala de TV (Puede ser Recamara), baño completo, cocina integral, sala-comedor, jardín y bodega. PA: Recámara principal con: área de home office, vestidor y baño, 2 recámaras secundarias con clóset y baño compartido. 3er nivel: Roof garden, cuarto de lavado, bodega y baño completo. Dentro de coto con seguridad 24/7, áreas verdes y acceso controlado. Zona con alta plusvalía cerca de escuelas, centros comerciales y vialidades principales. Amenidades del coto: Casa club con alberca climatizada Gimnasio completamente equipado Salón de usos múltiples con terrazas Zonas de juegos infantiles y áreas verdes Seguridad 24/7",City Real Estate,61GPLO,147065154.0,47.0,169.0,227.0,4.0,2.0,3.0,,0,Caseta de guardia; Alberca; Escuelas Cercanas; Niveles construidos : 3; Cocina integral; Estado de conservación : Excelente,Gimnasio; Seguridad privada; Área de Juegos Infantiles,Bodega(s) : 2; Estudio,Jardín Privado,Inm24_Gdl_Ven_Cas_Sep25_01.csv,Sep25,,,,,,,,,,-103.474274,20.73057,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
Sep25_1983d7eb,Inm24,Desconocido,01/09/2025,Cas,165.0,3.0,2.0,Ven,7280000.0,490.0,"Casa en Venta Bosques Vallarta,  Bosques Vallarta, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.725190138199998,-103.479588054000004&zoom=16&markers=20.725190138199998,-103.479588054000004&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=SuebV0JN7nT45wNUPKyVRI2k0Ag=&channel=rpfic-i24",Casa en Venta Bosques Vallarta,"¡Bienvenido a la casa de tus sueños en Bosques Vallarta, Zapopan! Esta encantadora residencia en venta ofrece una combinación perfecta de elegancia y comodidad en uno de los lugares más exclusivos de la zona. Con una ubicación privilegiada en Bosques Vallarta, disfrutarás de la tranquilidad y la belleza natural que ofrece este distinguido vecindario. La casa cuenta con un diseño arquitectónico excepcional que combina la modernidad con toques tradicionales, creando un ambiente cálido y acogedor. Los espacios interiores están cuidadosamente distribuidos para aprovechar al máximo la luz natural y ofrecer vistas panorámicas de los alrededores desde su Roof garden. Los amplios y luminosos espacios de vida incluyen una sala de estar impresionante, perfecta para recibir a familiares y amigos. La cocina está equipada con electrodomésticos de alta gama y cuenta con una isla central, ideal para los amantes de la cocina. Los dormitorios son auténticos santuarios de descanso, con baños en cada recamara  y armarios empotrados que proporcionan funcionalidad y estilo. Además, la propiedad cuenta con un hermoso jardín privado donde podrás relajarte y disfrutar de la naturaleza. Bosques Vallarta es conocido por su seguridad, exclusividad y fácil acceso a servicios, escuelas de prestigio y centros comerciales. Esta es tu oportunidad de adquirir un hogar excepcional en uno de los lugares más codiciados de Zapopan. ¡No dejes pasar esta oportunidad única! Contáctanos para programar una visita y descubrir todo lo que esta maravillosa casa tiene para ofrecer. Vive el lujo y la comodidad en Bosques Vallarta.",Piso 90,PHO5806831,144764923.0,333.0,165.0,165.0,3.0,2.0,3.0,1.0,0,Mascotas; Cocina integral,Aire acondicionado,Desconocido,Jardín Privado,Inm24_Gdl_Ven_Cas_Sep25_01.csv,Sep25,,,,,,,,,,-103.479588,20.72519,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sep25_000bffd5,Inm24,Desconocido,01/09/2025,Cas,837.0,5.0,4.0,Ven,20000000.0,2079.0,"Casa EN Venta LA Primavera 32 Zapopan Jalisco,  La Primavera, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.735252332400001,-103.592434760000003&zoom=16&markers=20.735252332400001,-103.592434760000003&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=2yVe_TeJigvzPb6WwC4xHa2K-5U=&channel=rpfic-i24",Casa en Venta La Primavera 32 Zapopan Jalisco,"Exclusiva residencia a orillas del Bosque de la Primavera, dentro de un fraccionamiento privado de solo 46 terrenos. Esta impresionante propiedad combina lujo y naturaleza en un entorno privilegiado. Al ingresar, un elegante jardín frontal y un acceso flanqueado por espejos de agua dan la bienvenida. En el interior, los amplios espacios sociales se integran armoniosamente con una gran terraza, separada por una imponente chimenea, ofreciendo una vista panorámica del bosque que te hará sentir parte de él. La cocina, de diseño moderno, cuenta con una amplia barra de granito, antecomedor, una espaciosa alacena y un área de lavado con acceso directo a la cochera. En la planta baja, la residencia dispone de tres recámaras, cada una con vestidor y baño privado, además de una sala de cine para disfrutar de momentos únicos. La planta alta está dedicada a la impresionante recámara principal, con un amplio baño vestidor y un estudio privado. Además, en este nivel se encuentra un cuarto de juegos y un espectacular roof garden con asador y baños, ideal para reuniones al aire libre. Una residencia única que fusiona naturaleza y confort urbano. Ubicada en los límites de la ciudad, esta casa te permite disfrutar de la serenidad y belleza del Bosque de la Primavera sin renunciar a las comodidades de la vida moderna. Su entorno natural te envuelve en un paisaje espectacular, ofreciendo privacidad, aire puro y una conexión inigualable con la naturaleza, mientras sigues teniendo acceso a todos los servicios y facilidades de la ciudad. Un hogar que combina exclusividad, confort y una conexión inigualable con la naturaleza. Disponibilidad y precio sujetos a cambio sin previo aviso. Código de EasyBroker: EB-SO6703",PRIMARA,PHO6841407,147222484.0,31.0,2079.0,837.0,8.0,4.0,5.0,,9,Terraza; Cocina integral; Estado de conservación : Excelente,Area de lavandería; Seguridad privada,Desconocido,Balcón(es) : 1; Jardín Privado,Inm24_Gdl_Ven_Cas_Sep25_01.csv,Sep25,,,,,,,,,,-103.592435,20.735252,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
Sep25_0f0e7c46,Inm24,Desconocido,01/09/2025,Cas,163.0,4.0,2.0,Ven,6900000.0,,"Coto Acacia,  Bosques Vallarta, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.727396200000000,-103.481472800000000&zoom=16&markers=20.727396200000000,-103.481472800000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=SCz58kk39hetsT0Fnan27oHa7Mc=&channel=rpfic-i24",Casa en Venta Parques Vallarta (Coto Acacia),"Descubre esta espectacular residencia ubicada en uno de los cotos más exclusivos de Parques Vallarta. A tan solo 2 minutos del Instituto de Ciencias, Colegio Subiré y la zona de Solares. Prácticamente nueva, sólo tiene 5 meses de uso. Terreno: 163 m² Construcción: 230 m² • 4 recámaras, cada una con baño completo • Medio baño de visitas en planta baja • Cocina integral con torre de hornos y cubiertas de granito • Muebles de baño también con granito y espejos con iluminación • Roof garden con vista y espacio para disfrutar • Persianas en toda la casa • Aire acondicionado instalado • Pasto sintético en área exterior • Cisterna de 10,000 litros • 2 cajones de estacionamiento Dentro del fraccionamiento: Casa club con amplios jardines, cancha de fútbol y un dogpark ideal para mascotas. Vive en un entorno familiar, seguro y con excelente conectividad. Ideal tanto para vivir como para invertir en una zona de alta demanda. ⸻",Grupo Inmobiliario Arcadia,611MG3,146657283.0,90.0,230.0,163.0,4.0,2.0,4.0,1.0,0,Caseta de guardia; Terraza; Cuartos de servicio; Escuelas Cercanas; Cocina integral; Acceso discapacitados; Estado de conservación : Excelente; Closet,Area de lavandería; Internet/Wifi; Aire acondicionado; Seguridad privada; Servicios básicos (agua/luz); Área de Juegos Infantiles,Estudio; Patio; Area de eventos; Cuarto de TV; Oficina,Balcón(es) : 1; Jardín Privado,Inm24_Gdl_Ven_Cas_Sep25_01.csv,Sep25,,,,,,,,,,-103.481473,20.727396,4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sep25_2540e93e,Inm24,Desconocido,01/09/2025,Cas,258.0,5.0,4.0,Ven,8600000.0,1500.0,"calle del bosques 1857 col parques vallarta,  Parques de Zapopan, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.723636000000000,-103.478773100000000&zoom=16&markers=20.723636000000000,-103.478773100000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=PhhqC4tY6d9lOwDTWYJ57VcoT5g=&channel=rpfic-i24",Hermosa Casa en Venta,"descubre esta casa moderna y amplia en parques vallarta uno de los fraccionamientos mas exclusivos de la ciudad, 5 recamaras 5 baños, cochera para 4 autos ,acabados de alta calidad. ideal para los que buscan lujo privacidad y un entorno familiar seguro",HIGHESTATE,1857,147247845.0,29.0,185.0,258.0,5.0,4.0,5.0,1.0,0,Caseta de guardia; Alberca; Terraza; Escuelas Cercanas; Mascotas; Cocina integral; Estado de conservación : Excelente; Fecha disponible : ENTREGA INMEDIATA; Closet,Gimnasio; Aire acondicionado; Seguridad privada; Área de Juegos Infantiles,Patio; Area de eventos; Cuarto de TV,Asador; Balcón(es) : 1; Jardín Privado,Inm24_Gdl_Ven_Cas_Sep25_01.csv,Sep25,,,,,,,,,,-103.478773,20.723636,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sep25_a5bef9d4,Inm24,Desconocido,01/09/2025,Cas,225.0,3.0,2.0,Ven,3900000.0,,"Calle La Cantera 10,  Fraccionamiento Hacienda La Herradura, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.768331164825206,-103.611768996240220&zoom=16&markers=20.768331164825206,-103.611768996240220&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=XJUsBI5WI8JOx6NvbqCWZBUnAB4=&channel=rpfic-i24","Aprovecha Oportunidad, Casa Cerca de Hacienda La Herradura","Oportunidad!!!!! Casa en venta muy cerca de Hacienda La Herradura, camino al Club deportivo de la U de G. Disfruta de la naturaleza. Hermosa vista. Terreno de 992 m2, construcción 225 aproximadamente. Es una casa de dos pisos, le faltan detalles por terminar que puedes hacerlo a tu gusto, excelente oportunidad. PLANTA BAJA: Cocina, sala y comedor con ventanales de piso a techo y de pared a pared que se abren totalmente dando esa frescura y contacto con la naturaleza; medio baño de visitas, bodega, cuarto de lavado y servidumbre lateral que pudiera ser cochera para 3 autos; actualmente cuenta con estacionamiento para 2 autos, jardín y gran parte del terreno con agaves (400 m2 aproximadamente). PLANTA ALTA: Cuenta con 3 amplias recámaras en planta alta con baño completo cada una,; recámara principal y una de las recámaras secundarias con vestidor y la otra con clóset. La propiedad tiene calentador solar y vitropiso en toda la casa, servicio de internet. Excelente para casa de campo o para vivir con tranquilidad alejados del bullicio y contaminación de la ciudad, estando muy carca de ella. Tiene una parte del terreno con agave. Precio negociable. Se escuchan ofrecimientos. Informes al wathzapp Ver datos",MyL,5P5AN4,141894694.0,,992.0,225.0,3.0,2.0,3.0,1.0,en construcción,Mascotas; Niveles construidos : 2; Estado de conservación : Bueno; M&sup2; de frente : 13,Desconocido,Patio,Jardín Privado,Inm24_Gdl_Ven_Cas_Sep25_01.csv,Sep25,,,,,,,,,,-103.611769,20.768331,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
Sep25_f5228dd9,Inm24,Desconocido,01/09/2025,Cas,232.0,3.0,3.0,Ven,8600000.0,,"Casa EN Venta Parques Vallarta 3725 Zapopan Jalisco,  Zapopan, Jalisco","https://maps.google.com/maps/api/staticmap?center=20.726147131699999,-103.480186106000004&zoom=16&markers=20.726147131699999,-103.480186106000004&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=j9JA8k53UAoJ2XE0Sp7Ruba4xV8=&channel=rpfic-i24",Casa en Venta Parques Vallarta 3725 Zapopan Jalisco,"Excelente casa ubicada en Parques Vallarta. Cuenta al exterior con 2 estacionamientos (con posibilidad de 3). El ingreso principal está vestibulado, llevando a un recibidor en el cual se encuentra un amplio estudio y un baño completo de visitas. El área social es abierta y se integra con la cocina, la cual cuenta con barra desayunadora de granito y alacena, junto al patio de lavado. Toda esta área se conecta al jardín privado mediante un gran ventanal de casi 3 metros de altura. En la planta alta encontramos una amplia sala de estar que funciona como distribuidor hacia la recámara principal, la cual cuenta con un amplio baño vestidor, así como hacia las dos recámaras secundarias, cada una equipada con clóset y baño completo. En el tercer piso, la casa ofrece un family room con barra, medio baño y dos terrazas con posibilidad de instalar un asador. Disponibilidad y precio sujetos a cambio sin previo aviso. ID EASY BROKER: EB-RZ3460",PRIMARA,PHO6690045,146783497.0,77.0,165.0,232.0,4.0,3.0,3.0,,0,Terraza; Cocina integral,Area de lavandería; Seguridad privada,Desconocido,Jardín Privado,Inm24_Gdl_Ven_Cas_Sep25_01.csv,Sep25,,,,,,,,,,-103.480186,20.726147,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
Sep25_eefc75db,Inm24,Desconocido,01/09/2025,Cas,165.0,4.0,3.0,Ven,7950000.0,1800.0,"Paseo de la Estrella # 3652,  Bosques Vallarta, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.726293689668875,-103.479088657672110&zoom=16&markers=20.726293689668875,-103.479088657672110&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=7XRbLf59mJK1GG1VJSmU4GLxHVk=&channel=rpfic-i24",Preciosa Casa en Venta en Parques Vallarta Dentro de Coto,"Preciosa Residencia en Venta en Parques Vallarta dentro de coto Galeana, con el mejor precio en la zona, a solo 1 minuto del nuevo Instituto de Ciencias, la casa cuenta con una ubicación privilegiada ya que se encuentra a solo unos pasos de la casa club del coto el cual cuenta con terraza propia dentro del coto, área de juegos infantiles, alberca y regaderas propias por lo que lo hace muy atractivo ya que es un coto de tan solo 65 casas. PLANTA BAJA - Cochera para 2 autos - Espacios amplios de Sala y Comedor - Cocina integral con cubierta de granito y barra desayunadora - Despensa amplia independiente a la cocina - Estudio / Oficina / 4ta Recámara - Baño completo - Jardín con patio posterior - Servidumbre lateral para acceso a invitados PLANTA ALTA - Recámara principal con aire acondicionado, vestidor y baño completo - Segunda Recámara con aire acondicionado, clóset y baño completo - Tercer Recámara con aire acondicionado, clóset y baño completo - Amplio clóset de blancos con tarja de lavado para servicio ROOF TOP - Amplio espacio para Estudio / Oficina / 5ta Recámara / Cuarto de juegos - Baño completo - Terraza para roof garden con vista al bosque de la primavera - Area de lavado - Cuarto para bodega de accesorios - Terraza frontal con amplio espacio Aprovecha esta excelente oportunidad y agenda tu cita. Lic. Fernando Sanchez Rojas Cel. Ver datos",QUALITAT EID ADMINISTRACIÓN Y SERVICIOS INMOBILIARIOS S.A DE C.V,6118HL,146644731.0,91.0,235.0,165.0,5.0,3.0,4.0,,0,Desconocido,Desconocido,Desconocido,Desconocido,Inm24_Gdl_Ven_Cas_Sep25_01.csv,Sep25,,,,,,,,,,-103.479089,20.726294,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
Sep25_f24de67a,Inm24,Desconocido,01/09/2025,Cas,226.0,5.0,2.0,Ven,7896500.0,,"Av de la Primavera 1818 ,  Bosques Vallarta, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.725243597697496,-103.480883675671400&zoom=16&markers=20.725243597697496,-103.480883675671400&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=5z-SG9FnuFv9fo5DB-U26Pib-Rw=&channel=rpfic-i24",Casa en Parques Vallarta Coto Abedul,"Desarrollada por nosotros una Casa dentro de coto abedul en Parques Vallarta construida con acabados de primera calidad. Distribución en planta baja: - Cochera para 2 autos - Estudio/Recámara - Baño completo - Cocina Integral con alacena - Amplio espacio de comedor y sala - Jardín con ingreso lateral Distribución en planta alta: _ Recamara principal con vestidor y baño completo -2 recámaras con clóset y baño completo Distribución en planta 3: -Cuarto de lavado -Cuarto de juegos/recamara con baño completo -Rooftop El coto cuenta con seguridad 24/7, circuito cerrado y casa club, salón de usos múltiples y terraza.",BINVEST,54,64349311.0,,165.0,226.0,5.0,2.0,5.0,,0,Caseta de guardia; Escuelas Cercanas; Mascotas,Seguridad privada,Estudio; Cuarto de TV,Jardín Privado,Inm24_Gdl_Ven_Cas_Sep25_01.csv,Sep25,,,,,,,,,,-103.480884,20.725244,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,
